incidencia_id,viaje_id,vehiculo_id,conductor_id,linea_id,fecha,anno,mes,hora_incidencia,tipo_incidencia,categoria,severidad,requiere_retirada,duracion_resolucion_min,vehiculo_sustituto,coste_estimado_eur
3499,13487,6,20,1,2024-05-10,2024,5,08:51,Pinchazo,Vehiculo,Media,True,5,True,221.62
3500,49621,20,6,10,2022-10-06,2022,10,02:00,Averia mecanica,Vehiculo,Alta,True,9,True,347.81
3501,14749,8,22,3,2023-10-30,2023,10,18:52,Fallo electrico,Vehiculo,Alta,True,5,True,427.86
3502,41952,37,9,4,2023-10-12,2023,10,06:25,Fallo climatizacion,Vehiculo,Baja,False,5,False,93.63
3503,37351,14,28,8,2022-06-15,2022,6,18:02,Retencion trafico,Externo,Baja,False,8,False,15.1
3504,39609,4,18,5,2024-03-04,2024,3,12:02,Averia mecanica,Vehiculo,Alta,True,5,True,2064.76
3505,35203,8,8,8,2024-07-24,2024,7,20:56,Vandalismo,Seguridad,Media,False,26,False,554.4
3506,40379,18,4,8,2022-01-22,2022,1,06:25,Pasajero enfermo,Servicio,Media,False,16,False,7.75
3507,46315,32,4,3,2022-09-23,2022,9,09:30,Accidente grave,Seguridad,Critica,True,24,True,2632.08
3508,38374,29,15,5,2022-03-19,2022,3,07:43,Pasajero enfermo,Servicio,Media,False,13,False,49.55
3509,26979,16,16,8,2022-04-16,2022,4,18:10,Fallo climatizacion,Vehiculo,Baja,False,51,False,138.63
3510,33253,32,18,7,2022-11-23,2022,11,18:33,Vandalismo,Seguridad,Media,False,21,False,786.37
3511,41290,5,19,2,2022-12-27,2022,12,08:20,Obras calzada,Externo,Media,False,16,False,0.0
3512,44004,31,17,8,2024-04-24,2024,4,20:30,Vandalismo,Seguridad,Media,False,25,False,715.46
3513,35416,11,25,5,2022-05-11,2022,5,12:50,Pinchazo,Vehiculo,Media,True,5,True,380.8
3514,32841,40,26,6,2024-09-12,2024,9,08:43,Fallo electrico,Vehiculo,Alta,True,33,True,1962.62
3515,6966,37,23,6,2023-10-24,2023,10,16:42,Accidente grave,Seguridad,Critica,True,9,True,9892.95
3516,39301,32,18,10,2024-12-21,2024,12,03:50,Obras calzada,Externo,Media,False,15,False,0.0
3517,30104,33,5,7,2023-11-07,2023,11,10:30,Accidente grave,Seguridad,Critica,True,60,True,12484.15
3518,6789,28,14,8,2022-01-24,2022,1,06:00,Obras calzada,Externo,Media,False,9,False,0.0
3519,29667,16,16,6,2023-10-18,2023,10,21:01,Huelga parcial,Operacional,Alta,True,10,True,0.0
3520,35221,26,26,1,2024-11-15,2024,11,17:32,Fallo climatizacion,Vehiculo,Baja,False,5,False,66.82
3521,18594,31,3,2,2023-07-23,2023,7,21:01,Pinchazo,Vehiculo,Media,True,5,True,308.15
3522,35449,2,2,2,2022-06-04,2022,6,17:30,Fallo climatizacion,Vehiculo,Baja,False,5,False,55.19
3523,6996,25,25,4,2023-11-14,2023,11,19:01,Retencion trafico,Externo,Baja,False,15,False,24.43
3524,9166,11,11,9,2022-08-10,2022,8,06:51,Fallo electrico,Vehiculo,Alta,True,59,True,996.82
3525,9190,35,7,8,2022-07-31,2022,7,06:12,Fallo climatizacion,Vehiculo,Baja,False,20,False,267.21
3526,36616,35,21,2,2023-03-20,2023,3,19:32,Fallo electrico,Vehiculo,Alta,True,17,False,699.21
3527,43159,26,12,6,2024-01-29,2024,1,15:01,Fallo electrico,Vehiculo,Alta,True,20,True,1397.84
3528,16781,24,10,3,2023-09-09,2023,9,21:15,Pinchazo,Vehiculo,Media,True,35,True,322.78
3529,13672,23,9,3,2022-05-10,2022,5,18:30,Condiciones meteo,Externo,Media,False,8,False,0.0
3530,49474,41,27,6,2022-02-10,2022,2,15:10,Accidente leve,Seguridad,Alta,True,48,True,3569.34
3531,17420,33,5,4,2024-12-26,2024,12,06:22,Obras calzada,Externo,Media,False,8,False,0.0
3532,5035,38,24,9,2023-02-23,2023,2,21:33,Obras calzada,Externo,Media,False,58,False,0.0
3533,2903,6,20,8,2022-09-17,2022,9,13:55,Pinchazo,Vehiculo,Media,True,12,True,89.47
3534,11477,12,26,8,2023-04-15,2023,4,11:00,Averia mecanica,Vehiculo,Alta,True,40,True,1323.0
3535,2435,42,28,2,2024-06-11,2024,6,07:22,Obras calzada,Externo,Media,False,15,False,0.0
3536,36501,4,18,8,2023-07-24,2023,7,21:30,Pinchazo,Vehiculo,Media,True,33,True,286.34
3537,1854,7,7,1,2023-09-09,2023,9,09:36,Huelga parcial,Operacional,Alta,True,5,True,0.0
3538,19474,29,15,10,2022-09-17,2022,9,22:52,Obras calzada,Externo,Media,False,60,False,0.0
3539,30046,17,3,3,2022-02-24,2022,2,07:12,Huelga parcial,Operacional,Alta,True,11,True,0.0
3540,37818,19,19,6,2024-02-16,2024,2,15:42,Accidente leve,Seguridad,Alta,True,15,True,2470.53
3541,3830,9,23,8,2022-07-21,2022,7,17:01,Fallo climatizacion,Vehiculo,Baja,False,15,False,140.97
3542,27075,28,28,1,2024-06-02,2024,6,15:10,Averia mecanica,Vehiculo,Alta,True,5,True,770.46
3543,21052,11,25,6,2023-03-14,2023,3,22:41,Vandalismo,Seguridad,Media,False,19,False,600.37
3544,34500,19,5,7,2023-08-09,2023,8,08:47,Fallo electrico,Vehiculo,Alta,True,43,False,720.76
3545,559,14,28,10,2024-12-14,2024,12,23:18,Pasajero enfermo,Servicio,Media,False,11,False,80.91
3546,26896,17,17,8,2023-11-02,2023,11,13:12,Vandalismo,Seguridad,Media,False,17,False,141.85
3547,39390,37,23,7,2023-06-22,2023,6,06:52,Averia mecanica,Vehiculo,Alta,True,5,False,291.08
3548,11839,38,24,6,2024-08-10,2024,8,15:20,Condiciones meteo,Externo,Media,False,33,False,0.0
3549,46260,19,5,9,2022-04-17,2022,4,09:20,Huelga parcial,Operacional,Alta,True,50,True,0.0
3550,23813,42,14,7,2024-02-10,2024,2,11:47,Huelga parcial,Operacional,Alta,True,58,False,0.0
3551,29540,15,1,7,2022-08-18,2022,8,21:41,Retencion trafico,Externo,Baja,False,5,False,12.17
3552,9667,8,8,3,2022-05-11,2022,5,17:31,Vandalismo,Seguridad,Media,False,7,False,259.69
3553,21112,29,1,9,2023-03-17,2023,3,06:40,Accidente leve,Seguridad,Alta,True,22,False,1345.72
3554,12815,6,20,6,2024-03-05,2024,3,13:02,Pinchazo,Vehiculo,Media,True,17,False,378.71
3555,40446,1,15,1,2022-06-07,2022,6,10:30,Condiciones meteo,Externo,Media,False,5,False,0.0
3556,8436,37,9,10,2023-02-05,2023,2,05:32,Fallo electrico,Vehiculo,Alta,True,56,True,1188.21
3557,9986,33,19,7,2024-03-15,2024,3,16:19,Fallo climatizacion,Vehiculo,Baja,False,9,False,195.13
3558,12487,14,28,4,2022-10-02,2022,10,17:00,Accidente leve,Seguridad,Alta,True,9,True,1366.09
3559,43562,9,23,8,2022-08-26,2022,8,09:44,Pasajero enfermo,Servicio,Media,False,11,False,16.49
3560,104,21,21,4,2023-03-17,2023,3,15:01,Obras calzada,Externo,Media,False,5,False,0.0
3561,48962,33,19,8,2023-12-30,2023,12,22:01,Accidente grave,Seguridad,Critica,True,5,True,9485.89
3562,36814,23,23,1,2023-01-02,2023,1,14:32,Averia mecanica,Vehiculo,Alta,True,35,False,2087.98
3563,26138,15,15,6,2023-12-25,2023,12,13:31,Condiciones meteo,Externo,Media,False,5,False,0.0
3564,33089,36,22,8,2022-03-20,2022,3,12:11,Averia mecanica,Vehiculo,Alta,True,29,True,1471.06
3565,16342,5,19,5,2024-05-18,2024,5,21:02,Vandalismo,Seguridad,Media,False,8,False,787.63
3566,40021,38,10,6,2022-10-12,2022,10,10:00,Retencion trafico,Externo,Baja,False,25,False,45.82
3567,39722,33,19,3,2023-09-21,2023,9,09:01,Retencion trafico,Externo,Baja,False,55,False,36.94
3568,14598,25,11,2,2022-10-30,2022,10,07:56,Pasajero enfermo,Servicio,Media,False,19,False,88.4
3569,1481,12,26,7,2022-08-11,2022,8,12:51,Pinchazo,Vehiculo,Media,True,39,True,232.23
3570,16691,18,4,8,2022-05-31,2022,5,07:20,Vandalismo,Seguridad,Media,False,37,False,300.36
3571,19636,23,9,5,2023-10-13,2023,10,18:00,Fallo electrico,Vehiculo,Alta,True,10,False,1304.36
3572,3793,14,14,1,2023-11-26,2023,11,11:50,Obras calzada,Externo,Media,False,19,False,0.0
3573,4981,26,26,8,2022-11-28,2022,11,16:21,Retencion trafico,Externo,Baja,False,17,False,14.99
3574,19667,12,12,6,2023-07-06,2023,7,11:22,Huelga parcial,Operacional,Alta,True,12,True,0.0
3575,24641,30,2,10,2024-11-16,2024,11,22:00,Pasajero enfermo,Servicio,Media,False,5,False,87.2
3576,7504,29,1,9,2022-01-01,2022,1,18:01,Fallo electrico,Vehiculo,Alta,True,35,True,827.28
3577,12576,19,5,6,2023-06-20,2023,6,06:40,Fallo climatizacion,Vehiculo,Baja,False,12,False,206.34
3578,7123,26,12,1,2023-12-19,2023,12,09:21,Pinchazo,Vehiculo,Media,True,41,True,308.61
3579,38790,25,11,3,2023-02-26,2023,2,14:40,Condiciones meteo,Externo,Media,False,47,False,0.0
3580,1867,20,20,4,2024-06-21,2024,6,08:59,Fallo electrico,Vehiculo,Alta,True,26,True,388.63
3581,13204,17,17,4,2024-05-03,2024,5,20:33,Obras calzada,Externo,Media,False,13,False,0.0
3582,24082,17,3,9,2023-04-02,2023,4,20:18,Pasajero enfermo,Servicio,Media,False,12,False,21.79
3583,33385,38,10,5,2022-06-27,2022,6,16:50,Retencion trafico,Externo,Baja,False,9,False,18.79
3584,849,10,10,1,2022-09-19,2022,9,08:43,Accidente leve,Seguridad,Alta,True,26,True,2454.28
3585,14050,23,23,10,2023-10-11,2023,10,22:46,Pasajero enfermo,Servicio,Media,False,32,False,42.66
3586,47308,17,17,7,2024-12-19,2024,12,07:21,Pinchazo,Vehiculo,Media,True,23,True,261.01
3587,45634,23,23,4,2023-08-03,2023,8,09:54,Accidente grave,Seguridad,Critica,True,66,True,7668.7
3588,8659,8,8,5,2024-03-19,2024,3,19:21,Averia mecanica,Vehiculo,Alta,True,38,False,1486.19
3589,7516,41,13,10,2022-04-05,2022,4,23:52,Accidente leve,Seguridad,Alta,True,35,True,2011.77
3590,703,32,4,2,2022-09-20,2022,9,18:10,Pinchazo,Vehiculo,Media,True,10,True,262.67
3591,31987,26,12,3,2022-03-05,2022,3,21:10,Fallo climatizacion,Vehiculo,Baja,False,5,False,149.88
3592,28488,13,13,2,2023-04-22,2023,4,20:45,Fallo climatizacion,Vehiculo,Baja,False,5,False,127.61
3593,47472,13,13,9,2024-06-15,2024,6,09:25,Accidente leve,Seguridad,Alta,True,70,True,2903.58
3594,42185,18,18,6,2023-08-19,2023,8,14:03,Accidente grave,Seguridad,Critica,True,56,True,10541.0
3595,25605,28,14,4,2024-11-20,2024,11,09:31,Condiciones meteo,Externo,Media,False,37,False,0.0
3596,35675,18,4,3,2024-08-09,2024,8,13:10,Retencion trafico,Externo,Baja,False,23,False,18.85
3597,4670,9,23,4,2022-03-20,2022,3,10:00,Huelga parcial,Operacional,Alta,True,15,True,0.0
3598,28049,36,22,5,2022-10-03,2022,10,20:23,Condiciones meteo,Externo,Media,False,5,False,0.0
3599,35033,6,6,7,2023-10-26,2023,10,14:00,Averia mecanica,Vehiculo,Alta,True,15,False,1513.05
3600,18240,13,13,2,2024-11-06,2024,11,21:28,Accidente leve,Seguridad,Alta,True,8,True,2644.76
3601,26404,29,1,3,2024-10-01,2024,10,14:20,Retencion trafico,Externo,Baja,False,16,False,40.68
3602,11209,38,10,3,2024-10-11,2024,10,20:01,Obras calzada,Externo,Media,False,8,False,0.0
3603,31334,3,3,7,2024-08-02,2024,8,08:00,Vandalismo,Seguridad,Media,False,31,False,495.36
3604,43186,11,11,7,2022-10-05,2022,10,13:23,Retencion trafico,Externo,Baja,False,5,False,13.8
3605,48347,6,20,9,2024-05-20,2024,5,06:54,Fallo electrico,Vehiculo,Alta,True,27,False,1895.2
3606,777,22,22,2,2024-02-27,2024,2,12:41,Retencion trafico,Externo,Baja,False,44,False,35.12
3607,20772,25,25,1,2023-01-21,2023,1,18:53,Pinchazo,Vehiculo,Media,True,7,True,218.92
3608,33265,2,2,3,2022-12-20,2022,12,19:20,Pinchazo,Vehiculo,Media,True,5,True,211.89
3609,19215,22,8,4,2022-03-14,2022,3,19:09,Condiciones meteo,Externo,Media,False,13,False,0.0
3610,11798,39,11,2,2024-08-28,2024,8,18:06,Retencion trafico,Externo,Baja,False,5,False,20.83
3611,8666,15,15,2,2024-10-05,2024,10,11:01,Fallo climatizacion,Vehiculo,Baja,False,20,False,244.91
3612,15014,21,7,5,2022-04-29,2022,4,20:11,Averia mecanica,Vehiculo,Alta,True,120,True,1533.09
3613,14225,30,2,7,2023-12-04,2023,12,19:24,Vandalismo,Seguridad,Media,False,18,False,555.3
3614,12869,18,18,10,2023-04-24,2023,4,22:31,Retencion trafico,Externo,Baja,False,5,False,49.07
3615,15046,11,11,4,2024-01-08,2024,1,06:27,Fallo electrico,Vehiculo,Alta,True,21,False,1250.01
3616,7837,26,26,3,2024-08-30,2024,8,19:44,Vandalismo,Seguridad,Media,False,5,False,309.47
3617,16090,5,19,7,2023-06-13,2023,6,09:23,Vandalismo,Seguridad,Media,False,15,False,198.38
3618,48553,2,2,9,2022-11-13,2022,11,22:43,Obras calzada,Externo,Media,False,5,False,0.0
3619,6101,12,26,4,2024-08-25,2024,8,19:25,Vandalismo,Seguridad,Media,False,11,False,352.46
3620,2056,41,13,10,2024-05-19,2024,5,00:19,Fallo electrico,Vehiculo,Alta,True,18,True,845.73
3621,746,33,19,5,2024-03-11,2024,3,16:10,Retencion trafico,Externo,Baja,False,7,False,21.45
3622,13237,8,22,3,2022-06-17,2022,6,06:21,Pasajero enfermo,Servicio,Media,False,15,False,18.15
3623,13198,11,11,3,2022-03-17,2022,3,06:56,Fallo climatizacion,Vehiculo,Baja,False,5,False,211.05
3624,49958,21,7,2,2024-06-17,2024,6,09:30,Averia mecanica,Vehiculo,Alta,True,76,True,2835.8
3625,20629,8,22,8,2022-07-20,2022,7,13:55,Vandalismo,Seguridad,Media,False,10,False,600.29
3626,2852,39,25,3,2024-03-08,2024,3,22:01,Retencion trafico,Externo,Baja,False,11,False,8.22
3627,39858,1,15,2,2024-10-26,2024,10,12:32,Pinchazo,Vehiculo,Media,True,27,True,204.22
3628,20165,6,6,7,2023-05-09,2023,5,07:55,Averia mecanica,Vehiculo,Alta,True,11,True,816.12
3629,19151,42,28,6,2024-02-12,2024,2,10:19,Retencion trafico,Externo,Baja,False,5,False,14.05
3630,46520,27,13,4,2023-01-04,2023,1,12:10,Condiciones meteo,Externo,Media,False,27,False,0.0
3631,10747,38,24,4,2022-04-06,2022,4,12:44,Obras calzada,Externo,Media,False,5,False,0.0
3632,28151,12,12,5,2024-12-22,2024,12,08:08,Obras calzada,Externo,Media,False,9,False,0.0
3633,3037,14,14,7,2022-03-18,2022,3,07:23,Accidente grave,Seguridad,Critica,True,72,True,8803.77
3634,7461,28,14,6,2024-10-01,2024,10,13:50,Fallo climatizacion,Vehiculo,Baja,False,37,False,189.0
3635,24114,7,7,9,2022-07-20,2022,7,17:50,Condiciones meteo,Externo,Media,False,7,False,0.0
3636,22643,6,20,10,2023-09-08,2023,9,23:20,Fallo electrico,Vehiculo,Alta,True,137,True,402.77
3637,1683,4,4,8,2024-05-26,2024,5,22:31,Pinchazo,Vehiculo,Media,True,12,True,255.3
3638,4878,7,7,9,2022-07-20,2022,7,12:23,Fallo climatizacion,Vehiculo,Baja,False,37,False,62.62
3639,13724,33,5,9,2022-11-26,2022,11,07:40,Averia mecanica,Vehiculo,Alta,True,151,True,727.68
3640,10902,25,11,3,2023-01-10,2023,1,15:00,Pasajero enfermo,Servicio,Media,False,5,False,92.86
3641,49636,35,21,9,2024-05-23,2024,5,10:53,Condiciones meteo,Externo,Media,False,32,False,0.0
3642,21740,27,13,1,2024-12-19,2024,12,12:51,Fallo electrico,Vehiculo,Alta,True,23,True,1817.24
3643,5429,12,26,5,2024-02-20,2024,2,06:49,Averia mecanica,Vehiculo,Alta,True,49,False,1649.12
3644,15889,14,14,2,2024-06-20,2024,6,12:22,Retencion trafico,Externo,Baja,False,23,False,41.42
3645,29365,8,22,7,2024-11-30,2024,11,10:14,Pasajero enfermo,Servicio,Media,False,5,False,4.28
3646,36450,37,23,5,2024-08-27,2024,8,08:04,Retencion trafico,Externo,Baja,False,5,False,30.4
3647,41758,11,11,8,2024-08-23,2024,8,06:48,Vandalismo,Seguridad,Media,False,15,False,372.21
3648,7983,4,4,4,2023-03-05,2023,3,22:11,Pinchazo,Vehiculo,Media,True,73,True,317.97
3649,8181,34,6,10,2022-04-03,2022,4,22:08,Pinchazo,Vehiculo,Media,True,5,True,387.11
3650,23317,8,22,10,2024-08-04,2024,8,03:29,Accidente grave,Seguridad,Critica,True,8,True,8661.73
3651,25892,21,21,6,2024-07-26,2024,7,18:14,Pasajero enfermo,Servicio,Media,False,5,False,42.19
3652,20490,37,23,9,2023-07-14,2023,7,17:40,Averia mecanica,Vehiculo,Alta,True,26,False,682.09
3653,9607,32,4,2,2024-12-07,2024,12,06:40,Condiciones meteo,Externo,Media,False,14,False,0.0
3654,31688,21,21,5,2022-12-27,2022,12,18:49,Pinchazo,Vehiculo,Media,True,14,False,294.4
3655,20974,17,3,4,2023-12-10,2023,12,09:10,Accidente leve,Seguridad,Alta,True,45,True,1272.36
3656,14961,10,10,6,2024-04-14,2024,4,19:12,Retencion trafico,Externo,Baja,False,5,False,42.49
3657,4832,3,17,7,2023-05-10,2023,5,16:12,Retencion trafico,Externo,Baja,False,6,False,9.33
3658,15881,6,6,3,2023-10-10,2023,10,12:31,Accidente leve,Seguridad,Alta,True,9,True,1377.32
3659,14262,25,11,3,2024-10-25,2024,10,10:20,Accidente grave,Seguridad,Critica,True,38,True,3318.13
3660,34198,11,11,10,2024-01-19,2024,1,23:30,Vandalismo,Seguridad,Media,False,5,False,513.09
3661,1001,36,22,7,2024-02-12,2024,2,17:39,Accidente leve,Seguridad,Alta,True,123,True,2025.54
3662,13115,12,12,9,2023-02-27,2023,2,17:50,Huelga parcial,Operacional,Alta,True,62,False,0.0
3663,18873,16,2,6,2024-03-23,2024,3,19:08,Vandalismo,Seguridad,Media,False,5,False,359.22
3664,30971,18,4,5,2022-05-14,2022,5,19:41,Accidente grave,Seguridad,Critica,True,5,True,6841.55
3665,3987,40,12,7,2024-07-05,2024,7,10:04,Huelga parcial,Operacional,Alta,True,31,False,0.0
3666,12790,23,23,4,2023-11-13,2023,11,13:52,Fallo electrico,Vehiculo,Alta,True,35,True,1487.98
3667,35643,28,28,9,2022-03-09,2022,3,17:23,Accidente grave,Seguridad,Critica,True,5,True,3782.69
3668,13696,5,5,3,2024-10-10,2024,10,13:24,Pasajero enfermo,Servicio,Media,False,18,False,75.39
3669,13476,37,9,7,2022-09-10,2022,9,15:00,Condiciones meteo,Externo,Media,False,8,False,0.0
3670,11750,33,19,5,2023-04-18,2023,4,15:51,Fallo electrico,Vehiculo,Alta,True,5,True,1639.32
3671,10593,10,10,3,2024-02-29,2024,2,11:06,Retencion trafico,Externo,Baja,False,7,False,35.7
3672,36536,39,25,5,2024-02-09,2024,2,18:51,Retencion trafico,Externo,Baja,False,8,False,1.26
3673,19272,37,9,8,2023-10-14,2023,10,20:56,Accidente grave,Seguridad,Critica,True,26,False,12292.95
3674,40740,1,1,6,2023-12-13,2023,12,16:51,Averia mecanica,Vehiculo,Alta,True,76,True,2591.5
3675,45397,38,10,2,2023-08-11,2023,8,21:21,Vandalismo,Seguridad,Media,False,8,False,436.22
3676,11873,30,2,4,2023-02-11,2023,2,10:10,Accidente grave,Seguridad,Critica,True,5,True,4786.68
3677,7479,4,4,6,2023-04-16,2023,4,06:33,Pinchazo,Vehiculo,Media,True,46,False,234.78
3678,21082,41,27,9,2023-10-01,2023,10,17:51,Condiciones meteo,Externo,Media,False,6,False,0.0
3679,13294,23,23,5,2024-02-06,2024,2,21:05,Vandalismo,Seguridad,Media,False,10,False,138.84
3680,24024,1,1,10,2024-01-02,2024,1,00:20,Pasajero enfermo,Servicio,Media,False,5,False,77.18
3681,23126,27,27,4,2024-01-11,2024,1,13:30,Huelga parcial,Operacional,Alta,True,24,True,0.0
3682,11661,28,14,4,2023-06-27,2023,6,19:58,Obras calzada,Externo,Media,False,19,False,0.0
3683,38199,22,8,5,2024-02-08,2024,2,20:11,Accidente leve,Seguridad,Alta,True,82,True,3916.9
3684,6751,32,4,1,2023-04-23,2023,4,16:27,Accidente leve,Seguridad,Alta,True,20,True,2041.26
3685,48819,16,16,6,2024-07-11,2024,7,07:25,Fallo climatizacion,Vehiculo,Baja,False,9,False,214.22
3686,7917,22,22,1,2024-01-30,2024,1,06:23,Huelga parcial,Operacional,Alta,True,9,False,0.0
3687,16605,16,2,7,2022-04-19,2022,4,12:22,Accidente grave,Seguridad,Critica,True,12,False,5861.95
3688,5368,35,21,2,2024-02-04,2024,2,20:55,Fallo climatizacion,Vehiculo,Baja,False,18,False,243.88
3689,3445,2,2,6,2022-08-02,2022,8,14:00,Vandalismo,Seguridad,Media,False,40,False,240.39
3690,8570,3,3,8,2022-06-21,2022,6,11:20,Obras calzada,Externo,Media,False,5,False,0.0
3691,8930,27,27,8,2024-10-06,2024,10,18:32,Averia mecanica,Vehiculo,Alta,True,21,True,2174.35
3692,21908,27,13,10,2022-10-02,2022,10,22:03,Fallo electrico,Vehiculo,Alta,True,75,False,1064.09
3693,3932,27,13,1,2023-01-27,2023,1,07:07,Huelga parcial,Operacional,Alta,True,37,False,0.0
3694,5349,16,2,8,2022-03-19,2022,3,06:31,Retencion trafico,Externo,Baja,False,17,False,8.67
3695,28245,22,22,4,2022-07-20,2022,7,12:21,Fallo electrico,Vehiculo,Alta,True,5,True,1441.56
3696,32605,14,14,3,2022-08-11,2022,8,22:11,Accidente grave,Seguridad,Critica,True,48,False,12006.94
3697,11536,29,1,2,2022-07-13,2022,7,21:32,Condiciones meteo,Externo,Media,False,44,False,0.0
3698,17122,29,15,1,2023-07-23,2023,7,07:27,Condiciones meteo,Externo,Media,False,11,False,0.0
3699,46474,23,23,9,2024-07-21,2024,7,19:23,Pinchazo,Vehiculo,Media,True,59,True,186.83
3700,22349,6,6,9,2024-10-13,2024,10,13:54,Fallo electrico,Vehiculo,Alta,True,5,True,1067.82
3701,26261,12,26,10,2024-11-14,2024,11,22:41,Obras calzada,Externo,Media,False,5,False,0.0
3702,16136,9,9,2,2023-12-26,2023,12,19:21,Vandalismo,Seguridad,Media,False,42,False,354.92
3703,10501,2,2,7,2023-04-21,2023,4,11:11,Condiciones meteo,Externo,Media,False,6,False,0.0
3704,18234,7,7,10,2023-10-28,2023,10,22:21,Obras calzada,Externo,Media,False,46,False,0.0
3705,13296,25,25,4,2024-02-10,2024,2,07:07,Vandalismo,Seguridad,Media,False,16,False,760.1
3706,28715,30,16,5,2024-04-03,2024,4,06:51,Averia mecanica,Vehiculo,Alta,True,88,True,378.83
3707,27661,26,26,9,2023-03-14,2023,3,20:35,Retencion trafico,Externo,Baja,False,11,False,3.34
3708,13269,40,26,4,2023-05-15,2023,5,07:04,Averia mecanica,Vehiculo,Alta,True,18,True,1526.92
3709,47920,41,13,7,2024-05-07,2024,5,12:15,Fallo electrico,Vehiculo,Alta,True,35,True,804.4
3710,34429,32,18,3,2022-11-11,2022,11,07:07,Pasajero enfermo,Servicio,Media,False,16,False,65.02
3711,3266,33,19,6,2024-07-09,2024,7,18:02,Accidente leve,Seguridad,Alta,True,41,True,1215.36
3712,45851,30,16,2,2023-02-25,2023,2,08:47,Pasajero enfermo,Servicio,Media,False,23,False,3.72
3713,15005,12,26,2,2024-08-21,2024,8,19:24,Obras calzada,Externo,Media,False,5,False,0.0
3714,22397,12,26,9,2022-04-26,2022,4,14:01,Pasajero enfermo,Servicio,Media,False,14,False,93.47
3715,34430,33,19,10,2022-02-24,2022,2,23:51,Condiciones meteo,Externo,Media,False,9,False,0.0
3716,24213,22,22,5,2024-06-06,2024,6,06:34,Vandalismo,Seguridad,Media,False,25,False,307.42
3717,44043,28,28,2,2024-02-10,2024,2,19:21,Fallo climatizacion,Vehiculo,Baja,False,17,False,78.1
3718,6523,14,28,9,2024-10-09,2024,10,13:54,Obras calzada,Externo,Media,False,9,False,0.0
3719,28633,32,18,7,2023-08-03,2023,8,09:52,Averia mecanica,Vehiculo,Alta,True,46,True,2867.52
3720,47704,35,21,8,2024-10-03,2024,10,14:33,Pinchazo,Vehiculo,Media,True,36,False,354.16
3721,20212,11,25,4,2023-06-05,2023,6,16:50,Huelga parcial,Operacional,Alta,True,20,True,0.0
3722,31723,14,28,9,2023-02-22,2023,2,20:42,Vandalismo,Seguridad,Media,False,7,False,164.98
3723,4895,24,24,5,2022-11-07,2022,11,08:00,Accidente leve,Seguridad,Alta,True,119,True,2330.74
3724,15192,31,17,1,2022-04-11,2022,4,21:18,Pinchazo,Vehiculo,Media,True,5,True,123.46
3725,18210,25,11,3,2023-04-23,2023,4,07:06,Obras calzada,Externo,Media,False,15,False,0.0
3726,39809,36,22,5,2023-01-07,2023,1,09:00,Obras calzada,Externo,Media,False,13,False,0.0
3727,30546,13,27,10,2024-12-16,2024,12,22:11,Accidente grave,Seguridad,Critica,True,16,True,9197.68
3728,7668,25,25,3,2024-10-02,2024,10,08:52,Fallo electrico,Vehiculo,Alta,True,19,True,1313.25
3729,28074,19,19,7,2023-03-22,2023,3,19:53,Pinchazo,Vehiculo,Media,True,23,False,306.99
3730,34015,38,24,3,2023-06-08,2023,6,07:01,Averia mecanica,Vehiculo,Alta,True,42,False,1116.13
3731,31119,40,12,4,2022-09-11,2022,9,17:55,Obras calzada,Externo,Media,False,24,False,0.0
3732,461,42,14,3,2023-04-22,2023,4,17:23,Averia mecanica,Vehiculo,Alta,True,18,False,2421.88
3733,28187,6,20,2,2022-02-06,2022,2,17:00,Fallo electrico,Vehiculo,Alta,True,10,True,908.65
3734,25681,20,6,10,2023-06-02,2023,6,23:00,Condiciones meteo,Externo,Media,False,13,False,0.0
3735,11681,6,6,10,2023-02-20,2023,2,01:40,Vandalismo,Seguridad,Media,False,43,False,276.56
3736,12948,13,13,3,2022-08-29,2022,8,06:33,Accidente leve,Seguridad,Alta,True,39,False,3975.09
3737,14238,1,15,10,2022-03-12,2022,3,00:20,Retencion trafico,Externo,Baja,False,62,False,23.8
3738,7687,2,16,10,2023-06-09,2023,6,22:10,Condiciones meteo,Externo,Media,False,17,False,0.0
3739,46605,28,14,6,2022-12-28,2022,12,10:02,Accidente leve,Seguridad,Alta,True,9,False,1104.68
3740,23443,8,8,9,2024-02-18,2024,2,17:56,Accidente grave,Seguridad,Critica,True,68,False,10975.58
3741,9932,21,21,2,2022-12-14,2022,12,09:53,Huelga parcial,Operacional,Alta,True,59,False,0.0
3742,32939,12,12,8,2024-11-22,2024,11,21:23,Pinchazo,Vehiculo,Media,True,37,True,355.98
3743,28217,36,22,10,2024-11-08,2024,11,23:40,Accidente grave,Seguridad,Critica,True,143,True,10040.0
3744,8455,14,28,5,2022-11-07,2022,11,11:40,Huelga parcial,Operacional,Alta,True,98,False,0.0
3745,5842,5,19,5,2022-12-10,2022,12,12:24,Fallo climatizacion,Vehiculo,Baja,False,5,False,84.98
3746,13376,21,21,6,2022-09-25,2022,9,11:58,Huelga parcial,Operacional,Alta,True,25,True,0.0
3747,37380,1,1,3,2023-06-01,2023,6,15:40,Huelga parcial,Operacional,Alta,True,86,False,0.0
3748,2136,37,9,10,2022-02-03,2022,2,03:38,Accidente grave,Seguridad,Critica,True,37,True,8410.93
